"Character","Rarity","Skill Name","Skill Level","Skill Description","SP Cost","Initial SP","Skill Duration","Charging Type"
"","","","7","Slightly increase attack interval (+{base_attack_time} seconds), Attack +{{atk}:.0%}, attacks stop the target for {attack@sluggish} seconds and have {{attack@prob}:.0%} chance to stun them for {attack@stun} seconds","24","0","27",""
"","","","8","Slightly increase attack interval (+{base_attack_time} seconds), Attack +{{atk}:.0%}, attacks stop the target for {attack@sluggish} seconds and have {{attack@prob}:.0%} chance to stun them for {attack@stun} seconds","23","0","28",""
"","","","9","Slightly increase attack interval (+{base_attack_time} seconds), Attack +{{atk}:.0%}, attacks stop the target for {attack@sluggish} seconds and have {{attack@prob}:.0%} chance to stun them for {attack@stun} seconds","22","0","29",""
"","","","10","Slightly increase attack interval (+{base_attack_time} seconds), Attack +{{atk}:.0%}, attacks stop the target for {attack@sluggish} seconds and have {{attack@prob}:.0%} chance to stun them for {attack@stun} seconds","20","0","30",""
"ShiraYuki","4","Whirlwind","1","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","32","0","25","Regen over time"
"","","","2","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","31","0","25",""
"","","","3","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","30","0","25",""
"","","","4","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","27","5","25",""
"","","","5","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","26","5","25",""
"","","","6","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","25","5","25",""
"","","","7","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","22","10","25",""
"","","","8","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","21","10","25",""
"","","","9","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","20","10","25",""
"","","","10","Increase attack range by {{ability_range_forward_extend}:.0f} tiles","15","10","25",""
"ShiraYuki","4","Condensed Weapon","1","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","35","0","25","Regen over time"
"","","","2","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","34","0","25",""
"","","","3","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","33","0","25",""
"","","","4","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","32","0","25",""
"","","","5","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","31","0","25",""
"","","","6","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","30","0","25",""
"","","","7","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","29","0","25",""
"","","","8","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","28","0","25",""
"","","","9","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","27","0","25",""
"","","","10","Attack with spinning blades, inflicting {{attack@move_speed}:.0%} movement speed and dealing {{attack@atk_scale}:.0%} magical damage per second for a short duration","25","0","25",""
"Ambriel","4","Obstruction Shot","1","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","35","10","26","Regen over time"
"","","","2","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","34","10","26",""
"","","","3","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","33","10","26",""
"","","","4","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","32","10","28",""
"","","","5","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","31","10","28",""
"","","","6","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","30","10","28",""
"","","","7","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","29","10","30",""
"","","","8","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","28","10","32",""
"","","","9","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","27","10","34",""
"","","","10","Attack range +{{ability_range_forward_extend}:.0f} tiles, attacks stop the target for {attack@sluggish} seconds","25","10","36",""
"Ambriel","4","Radar Positioning","1","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","26","Regen over time"
"","","","2","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","27",""
"","","","3","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","28",""
"","","","4","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","30",""
"","","","5","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","31",""
"","","","6","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","32",""
"","","","7","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","34",""
"","","","8","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","36",""
"","","","9","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","38",""
"","","","10","Attack +{{atk}:.0%}, slightly increase attack interval (+{base_attack_time} seconds). Increase attack range to the entire battlefield, however pre-attack animation is slowed when attacking enemies outside of default attack range","25","10","40",""
"Blue Poison","5","Double Shot·Auto","1","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","4","0","-1","Regen on attack"
"","","","2","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","4","0","-1",""
"","","","3","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","4","0","-1",""
"","","","4","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","3","0","-1",""
"","","","5","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","3","0","-1",""
"","","","6","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","3","0","-1",""
"","","","7","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","3","0","-1",""
"","","","8","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","3","0","-1",""
"","","","9","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","3","0","-1",""
"","","","10","The next attack will attack an additional target, dealing {{atk_scale}:.0%} physical damage","2","0","-1",""
"Blue Poison","5","Poison Spread","1","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","10","20","Regen over time"
"","","","2","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","10","21",""
"","","","3","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","10","22",""
"","","","4","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","15","23",""
"","","","5","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","15","24",""
"","","","6","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","15","25",""
"","","","7","Attack +{{atk}:.0%}, every attack hits an additional 2 enemies","50","20","26",""
"","","","8","Attack +{{atk}:.0%}, every attack hits the main target a second time as well as an additional 2 enemies","47","21","27",""
"","","","9","Attack +{{atk}:.0%}, every attack hits the main target a second time as well as an additional 2 enemies","44","22","28",""
"","","","10","Attack +{{atk}:.0%}, every attack hits the main target a second time as well as an additional 2 enemies","40","25","30",""
"Platinum","5","Attack Strengthening·Type γ","1","Attack +{{atk}:.0%}","40","0","30","Regen over time"
"","","","2","Attack +{{atk}:.0%}","40","0","30",""
"","","","3","Attack +{{atk}:.0%}","40","0","30",""
"","","","4","Attack +{{atk}:.0%}","37","5","30",""
"","","","5","Attack +{{atk}:.0%}","37","5","30",""
"","","","6","Attack +{{atk}:.0%}","37","5","30",""
"","","","7","Attack +{{atk}:.0%}","35","10","30",""
"","","","8","Attack +{{atk}:.0%}","34","10","30",""
"","","","9","Attack +{{atk}:.0%}","33","10","30",""
"","","","10","Attack +{{atk}:.0%}","30","15","30",""
"Platinum","5","Pegasus Sight","1","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","70","0","0","Regen over time"
"","","","2","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","69","0","0",""
"","","","3","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","68","0","0",""
"","","","4","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","67","0","0",""
"","","","5","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","66","0","0",""
"","","","6","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","65","0","0",""
"","","","7","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","63","0","0",""
"","","","8","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","59","0","0",""
"","","","9","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","55","0","0",""
"","","","10","Slightly decrease attack speed ({{attack_speed}:.0f}), however Attack +{{atk}:.0%} and increase attack range. Infinite duration","50","0","0",""
"GreyThroat","5","Soaring Feather","1","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","6","0","0","Regen over time"
"","","","2","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","6","0","0",""
"","","","3","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","6","0","0",""
"","","","4","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","5","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","6","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","7","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","8","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","9","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","5","0","0",""
"","","","10","The next attack hits 2 times, with each hit dealing {{atk_scale}:.0%} physical damage. Can hold {{cnt}:.0f} charges","4","0","0",""
"GreyThroat","5","Reflow","1","Attack +{{atk}:.0%}, attacks deal 3 hits","40","10","15","Regen on attack"
"","","","2","Attack +{{atk}:.0%}, attacks deal 3 hits","39","10","15",""
"","","","3","Attack +{{atk}:.0%}, attacks deal 3 hits","38","10","15",""
"","","","4","Attack +{{atk}:.0%}, attacks deal 3 hits","37","11","16",""
"","","","5","Attack +{{atk}:.0%}, attacks deal 3 hits","36","11","16",""
"","","","6","Attack +{{atk}:.0%}, attacks deal 3 hits","35","11","16",""
"","","","7","Attack +{{atk}:.0%}, attacks deal 3 hits","34","12","17",""
"","","","8","Attack +{{atk}:.0%}, attacks deal 3 hits","33","13","18",""
"","","","9","Attack +{{atk}:.0%}, attacks deal 3 hits","32","14","19",""
"","","","10","Attack +{{atk}:.0%}, attacks deal 3 hits","30","15","20",""
"Meteorite","5","Spread Shot","1","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","5","0","0","Regen on attack"
"","","","2","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","5","0","0",""
"","","","3","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","5","0","0",""
"","","","4","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","4","0","0",""
"","","","5","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","4","0","0",""
"","","","6","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","4","0","0",""
"","","","7","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","4","0","0",""
"","","","8","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","4","0","0",""
"","","","9","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","4","0","0",""
"","","","10","Increase the splash area of the next attack, dealing {{atk_scale}:.0%} physical damage","3","0","0",""
"Meteorite","5","High-explosive Round","1","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","25","0","-1","Regen over time"
"","","","2","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","25","0","-1",""
"","","","3","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","25","0","-1",""
"","","","4","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","24","0","-1",""
"","","","5","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","24","0","-1",""
"","","","6","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","24","0","-1",""
"","","","7","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","23","0","-1",""
"","","","8","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","22","0","-1",""
"","","","9","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","21","0","-1",""
"","","","10","Immediately fire a flame bomb, dealing {{atk_scale}:.0%} physical damage to all enemies within the attack area and inflicting {{def}:.0f} Defense for {{duration}:.0f} seconds","20","0","-1",""
"Executor","5","Firearm Retraction","1","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","11","25","Regen over time"
"","","","2","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","12","26",""
"","","","3","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","13","27",""
"","","","4","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","15","28",""
"","","","5","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","16","29",""
"","","","6","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","17","30",""
"","","","7","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","19","31",""
"","","","8","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","21","32",""
"","","","9","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","23","33",""
"","","","10","Attack +{{atk}:.0%}, apply trait effect to all enemies within attack range","45","25","35",""
"Executor","5","Final Journey","1","Attacks deal 2 hits, slightly reduce attack interval ({base_attack_time} seconds)","80","21","15","Regen over time"
"","","","2","Attacks deal 2 hits, slightly reduce attack interval ({base_attack_time} seconds)","79","22","15",""
"","","","3","Attacks deal 2 hits, slightly reduce attack interval ({base_attack_time} seconds)","78","23","15",""
"","","","4","Attacks deal 2 hits, reduce attack interval ({base_attack_time} seconds)","77","25","16",""
